Document ID,Document Date,Gazette Type,Reasoning,Document Path,Document Availability,Download URL,Document Description
2465-14,2025-12-03,LAND,"The gazette content is a formal notice under the Land Acquisition Act, specifically detailing the acquisition of specific land lots (with descriptions, claimants, and extents) for a public infrastructure project. Its primary subject is land acquisition, which falls squarely under the Land Gazettes (Type 4) classification for land and property-related matters. It does not involve government personnel changes, structural changes, or any of the other specialized categories like legal frameworks (which would be about the Act itself, not a specific acquisition notice), commercial, elections, public service, or judicial matters.",doc-archive/2025/12/03/2465-14/2465-14_english.pdf,Available,https://documents.gov.lk/view/extra-gazettes/2025/12/2465-14_E.pdf,"Land Acquisition - Pepiliyana East, Kesbewa D/S/D, Colombo District"
2465-08,2025-12-02,LEGAL_REGULATORY,"The gazette content is a formal declaration made under a specific Act of Parliament (Registration of Deaths (Temporary Provisions) Act, No. 19 of 2010). Its primary function is to enact a legal/regulatory measure—declaring multiple administrative districts as ""National Disaster Affected Areas."" This fits the definition of Type 5 (Legal/Regulatory Gazettes), which includes regulations, statutory instruments, and legal notices issued under established laws. While it is an administrative action, it does not concern government structure, personnel, or any of the other specialized categories (like Land, Commercial, etc.).",doc-archive/2025/12/02/2465-08/2465-08_english.pdf,Available,https://documents.gov.lk/view/extra-gazettes/2025/12/2465-08_E.pdf,Register General's Department - Declaration of National Disaster Affected Areas
2465-09,2025-12-02,ELECTIONS,"The gazette content exclusively concerns the process of filling a vacancy in Parliament due to a member's resignation, as per the Parliamentary Elections Act. It details the notification from the Secretary General of Parliament, the nomination by a political party, and the formal declaration by the Election Commission. This falls squarely under electoral processes and declarations, making it an **Elections Gazette (Type 7)**. While it names individuals, the core subject is an electoral procedure, not a government personnel appointment or restructuring (Types 1-3).",doc-archive/2025/12/02/2465-09/2465-09_english.pdf,Available,https://documents.gov.lk/view/extra-gazettes/2025/12/2465-09_E.pdf,Elections Commission - Parliamentary Elections Act. No 01 of 1981 Filling of a Vacancy under Section 64 (5)
2465-01,2025-12-01,LEGAL_REGULATORY,"This gazette content is a Customs Notification issued under the authority of the Customs Ordinance. It formally announces and sets the official rates of exchange for various foreign currencies to be used for calculating customs duties and other charges. This constitutes a regulatory matter and the issuance of a statutory instrument, which falls squarely under the Legal/Regulatory classification (Type 5). It does not involve government structure/personnel changes (Types 1-3) or any of the other specialized non-governmental categories.",doc-archive/2025/12/01/2465-01/2465-01_english.pdf,Available,https://documents.gov.lk/view/extra-gazettes/2025/12/2465-01_E.pdf,Sri Lanka Customs - Rates of Exchange w.e.t 01.12.2025 to 07.12.2025
2465-02,2025-12-01,LAND,"The gazette content is a Land Acquisition Notice under the Land Acquisition Act, specifically a corrigenda to amend the description of a land parcel being acquired for a public purpose (construction of a Samurdhi Community Based Bank). The entire notice deals exclusively with land acquisition, property description (cadastral map, sheet, block numbers), and corrections to a previous land-related notice. This fits the definition of Type 4 (Land Gazettes) for land and property-related matters.",doc-archive/2025/12/01/2465-02/2465-02_english.pdf,Available,https://documents.gov.lk/view/extra-gazettes/2025/12/2465-02_E.pdf,"Land Acquisition - Corrigenda, Batakettara North, Kesbewa D/S/D, Colombo District (Section 07)"
2465-03,2025-12-01,PUBLIC_SERVICE,"The gazette content announces the approval and results of a special election for office-bearers of the Ceylon Railway Daily Paid Workers' Benevolent Association, a public sector union. This falls under public sector administration, specifically the management of a public service association's internal elections, which is a matter of public service administration and procedure. It does not involve core government structural/personnel changes (Types 1-3) nor does it fit the other specialized categories like Land, Legal, Commercial, Elections (national/political), Judicial, or Miscellaneous.",doc-archive/2025/12/01/2465-03/2465-03_english.pdf,Available,https://documents.gov.lk/view/extra-gazettes/2025/12/2465-03_E.pdf,Sri Lanka Railways - Conducting the Special Election of office bearers as per the Ceylon Railway Daily Paid workers'' Benevolent Association
2465-04,2025-12-01,HYBRID,"The gazette names a specific individual (Mr. M. P. C. C. De Silva) and appoints him to a specific position (Director/Head of the Special Investigation Unit of Prevention of Offences relating to Sports). It also details the specific responsibilities and legal authority of the position (""to perform its duties in accordance with the powers and functions vested in it under this Act""), making it a Hybrid Gazette that contains both personnel information and detailed portfolio/functional responsibilities.",doc-archive/2025/12/01/2465-04/2465-04_english.pdf,Available,https://documents.gov.lk/view/extra-gazettes/2025/12/2465-04_E.pdf,"M/of Youth Affairs and Sports - Prevention of offences relating to sports Act, No. 24 of 2019 Regulation made Under Section 21"
2465-05,2025-12-01,LEGAL_REGULATORY,"The gazette content is a set of regulations made by the Minister under the Sports Law, amending existing sports regulations. It deals with the creation and modification of legal/regulatory frameworks (eligibility criteria, election committee composition, registration requirements, etc.) for sports associations. This fits the definition of Legal/Regulatory Gazettes (Type 5), which cover new regulations, amendments, and statutory instruments. While a minister is named, the core content is the regulatory amendments, not a government personnel change or a hybrid announcement of portfolios.",doc-archive/2025/12/01/2465-05/2465-05_english.pdf,Available,https://documents.gov.lk/view/extra-gazettes/2025/12/2465-05_E.pdf,Ministry of Youth Affairs and Sports - Regulations Media by the Ministry of Youth Affairs and Sports under Section 41 Read with Section 31 of the Sports Law No. 25 of 1973 as Amended.
2465-06,2025-12-01,PUBLIC_SERVICE,"The gazette content is a 5th Amendment to the Service Minute of the Sri Lanka Teacher Educators Service, issued by the Public Service Commission. It details amendments to post titles, cadre, grades, qualifications, promotion criteria, and disciplinary requirements for a specific public service category. This falls under public sector service administration, specifically covering service conditions, recruitment qualifications, and promotion procedures, which aligns with the definition of Public Service Gazettes (Type 8).",doc-archive/2025/12/01/2465-06/2465-06_english.pdf,Available,https://documents.gov.lk/view/extra-gazettes/2025/12/2465-06_E.pdf,Office of the Public Service Commission - Service Minute of Sri Lanka Teacher Educators Service - 05th Amendment
2465-07,2025-12-01,LEGAL_REGULATORY,"The gazette content is the promulgation of new regulations (Imports and Exports (Control) Regulations No. 10 of 2025) under an existing Act. It details specific legal and regulatory changes to import/export controls, including exemptions, procedures, and amendments to previous regulations. While it is signed by a named Minister, the core content is entirely about establishing a legal/regulatory framework for customs and trade, not about the minister's portfolio responsibilities or a government personnel/structural change. Therefore, it falls under the specialized Legal/Regulatory category.",doc-archive/2025/12/01/2465-07/2465-07_english.pdf,Available,https://documents.gov.lk/view/extra-gazettes/2025/12/2465-07_E.pdf,Import and Export Control Department - Import and Export ( Control) Regulations No. 10 of 2025
